1440000,3,3,0,0,2,1,Ravnica,equipment,Talisman,Black,,,,,UNCOMMON
1440001,2,1,1,3,2,2,Strixhaven,creature,dwarf,Red,,,,,MYTHIC RARE
1440002,0,0,3,3,3,0,Kaldheim,equipment,Bottle,Blue,White,Red,Black,,UNCOMMON
1440003,3,2,2,2,2,1,DnD,equipment,Bottle,Red,Blue,,,,UNCOMMON
1440004,0,1,0,2,1,0,Strixhaven,creature,boar,White,Red,Blue,Green,,UNCOMMON
1440005,3,1,3,0,0,1,Ravnica,equipment,Ring,Green,Blue,Black,,,COMMON
1440006,2,1,1,3,1,1,DnD,creature,elf,Blue,White,,,,COMMON
1440007,1,3,0,0,1,0,Ravnica,creature,dragon,White,Red,Green,Blue,,MYTHIC RARE
1440008,0,3,0,2,1,1,Ravnica,creature,zombie,Red,,,,,MYTHIC RARE
1440009,1,0,3,0,3,0,DnD,creature,dragon,Red,Black,,,,RARE
1440010,0,0,1,0,0,1,Innistrad,equipment,Sword,Red,Green,,,,RARE
1440011,3,1,3,3,1,1,Ravnica,creature,elf,Green,Black,Blue,White,,RARE
1440012,0,2,3,1,3,3,Strixhaven,equipment,Talisman,White,,,,,UNCOMMON
1440013,1,1,3,0,3,3,Ravnica,equipment,Talisman,Blue,White,Green,,,UNCOMMON
1440014,3,3,0,3,2,3,Kamigawa,creature,elf,Blue,Green,White,,,RARE
1440015,2,1,1,0,3,1,Kamigawa,equipment,Sword,Blue,White,Red,,,MYTHIC RARE
1440016,0,2,1,2,1,1,DnD,equipment,Boots,White,,,,,COMMON
1440017,3,3,3,0,3,2,DnD,creature,human,Red,Blue,Black,White,,UNCOMMON
1440018,2,3,0,0,0,2,Strixhaven,creature,dragon,Green,,,,,MYTHIC RARE
1440019,0,2,1,3,2,1,Ravnica,creature,elf,Blue,Green,Red,Black,,UNCOMMON
1440020,3,0,2,2,1,2,Kaldheim,creature,boar,Black,Green,White,Blue,,MYTHIC RARE
1440021,1,3,3,1,1,1,DnD,equipment,Ring,Black,,,,,MYTHIC RARE
1440022,2,0,1,2,0,0,Innistrad,equipment,Boots,Green,Red,,,,COMMON
1440023,1,0,3,0,1,0,Kamigawa,equipment,Ring,White,,,,,COMMON
1440024,0,2,3,0,0,2,DnD,equipment,Ring,Green,Black,Blue,,,UNCOMMON
1440025,2,2,1,0,3,2,Kaldheim,equipment,Sword,Green,White,,,,RARE
1440026,0,0,3,2,2,0,Strixhaven,creature,elf,Red,Blue,Black,Green,,COMMON
1440027,2,0,2,0,1,3,Kaldheim,creature,elf,Red,Green,,,,COMMON
1440028,3,1,1,1,3,1,Innistrad,equipment,Sword,Blue,,,,,RARE
1440029,2,3,1,2,1,0,DnD,creature,elf,Black,Red,Blue,Green,,MYTHIC RARE
1440030,3,2,1,3,2,2,Innistrad,equipment,Talisman,Black,Red,White,,,MYTHIC RARE
1440031,1,2,0,1,0,2,DnD,equipment,Boots,Black,White,,,,UNCOMMON
1440032,1,1,3,1,0,1,Innistrad,equipment,Sword,White,Red,Black,,,UNCOMMON
1440033,1,3,1,1,1,2,Ravnica,creature,dwarf,Green,,,,,UNCOMMON
1440034,1,2,0,3,3,3,Kamigawa,creature,zombie,Black,Blue,,,,UNCOMMON
1440035,2,3,2,3,2,2,Kaldheim,creature,zombie,Blue,Black,Red,,,UNCOMMON
1440036,0,0,2,0,0,3,DnD,creature,human,Black,White,Blue,,,MYTHIC RARE
1440037,2,3,0,2,2,3,Ravnica,equipment,Boots,Black,Blue,Red,Green,,COMMON
1440038,0,0,1,0,0,1,Kaldheim,equipment,Ring,Green,Black,,,,UNCOMMON
1440039,0,1,1,3,3,0,DnD,creature,elf,Black,Blue,White,,,RARE
1440040,2,0,3,0,0,3,Strixhaven,creature,dwarf,Black,Red,Green,,,UNCOMMON
1440041,0,0,0,0,2,1,Innistrad,equipment,Ring,Green,Red,,,,RARE
1440042,2,3,0,2,3,2,Kamigawa,equipment,Talisman,Black,Red,,,,RARE
1440043,2,3,1,3,1,2,Innistrad,equipment,Boots,White,Red,Blue,,,RARE
1440044,1,0,0,2,0,0,Innistrad,creature,human,Blue,,,,,MYTHIC RARE
1440045,3,0,0,2,1,3,Kaldheim,creature,dragon,Green,Black,,,,UNCOMMON
1440046,1,2,2,0,3,3,Strixhaven,creature,dragon,Green,,,,,RARE
