270000,0,1,2,3,1,2,Kaldheim,equipment,Talisman,Red,,,,,UNCOMMON
270001,2,2,0,2,3,3,DnD,equipment,Boots,Red,Green,White,,,RARE
270002,1,0,2,1,3,2,DnD,creature,zombie,Red,Blue,,,,MYTHIC RARE
270003,0,3,1,0,2,1,DnD,equipment,Sword,Black,Red,White,,,RARE
270004,0,2,0,2,2,3,DnD,creature,dragon,White,Blue,Green,,,RARE
270005,3,0,1,2,1,1,Innistrad,creature,zombie,Green,White,,,,UNCOMMON
270006,0,1,0,2,0,2,Strixhaven,equipment,Sword,Black,Red,,,,MYTHIC RARE
270007,1,0,3,0,1,2,DnD,equipment,Sword,Blue,Red,Green,,,UNCOMMON
270008,1,0,3,0,0,0,Kaldheim,equipment,Bottle,Red,Blue,Green,,,UNCOMMON
270009,2,0,2,3,1,2,Kaldheim,equipment,Ring,White,,,,,RARE
270010,1,3,2,2,1,1,Strixhaven,equipment,Talisman,Blue,,,,,RARE
270011,1,2,0,2,3,2,Strixhaven,equipment,Bottle,Blue,,,,,UNCOMMON
270012,0,3,1,2,1,3,DnD,equipment,Sword,Black,,,,,RARE
270013,1,2,0,0,2,1,Kaldheim,equipment,Sword,Blue,,,,,RARE
270014,0,0,1,3,1,2,Kamigawa,creature,human,Blue,,,,,RARE
270015,1,2,2,0,2,2,DnD,creature,zombie,Black,,,,,COMMON
270016,2,2,3,0,1,3,Ravnica,creature,elf,White,Red,,,,MYTHIC RARE
270017,2,0,0,0,0,3,Kaldheim,equipment,Bottle,Green,Black,White,,,MYTHIC RARE
270018,1,0,0,0,1,1,Kamigawa,creature,elf,Blue,,,,,RARE
270019,2,3,2,1,3,0,Innistrad,equipment,Bottle,Green,White,Blue,,,COMMON
270020,0,1,3,1,2,3,Ravnica,creature,dragon,Black,Blue,,,,UNCOMMON
270021,3,2,1,3,2,0,Kaldheim,creature,elf,Green,White,,,,COMMON
270022,2,3,0,2,1,0,Kaldheim,equipment,Ring,Blue,White,,,,RARE
270023,2,3,0,0,0,1,Kaldheim,equipment,Bottle,White,,,,,RARE
270024,2,1,1,0,3,3,Kaldheim,creature,zombie,Red,Blue,Black,,,COMMON
270025,1,2,3,2,2,0,DnD,equipment,Sword,Green,White,,,,RARE
270026,2,0,1,0,1,3,Ravnica,creature,human,Red,,,,,COMMON
270027,3,2,1,1,3,3,Strixhaven,equipment,Boots,White,,,,,UNCOMMON
270028,2,2,0,2,1,3,Strixhaven,creature,dwarf,Green,White,Red,,,COMMON
270029,2,3,2,3,1,1,DnD,creature,dwarf,Red,Black,Green,,,MYTHIC RARE
270030,3,2,0,3,0,3,Kamigawa,equipment,Boots,Green,White,Black,,,RARE
270031,3,2,3,3,2,2,DnD,equipment,Talisman,Black,Blue,Green,,,MYTHIC RARE
270032,1,1,1,2,0,2,Ravnica,equipment,Bottle,White,Red,,,,MYTHIC RARE
270033,3,0,0,3,3,0,Kamigawa,equipment,Boots,White,Green,Red,,,RARE
270034,3,0,3,0,1,0,DnD,creature,dragon,White,,,,,MYTHIC RARE
270035,2,0,1,2,3,3,Strixhaven,equipment,Talisman,Red,White,,,,COMMON
270036,3,2,1,1,3,2,DnD,creature,boar,Blue,,,,,COMMON
270037,1,0,0,3,2,1,Kaldheim,creature,dragon,Blue,Green,,,,UNCOMMON
270038,3,2,2,1,3,3,Kaldheim,equipment,Boots,Blue,,,,,COMMON
270039,3,3,3,2,1,3,Strixhaven,equipment,Talisman,Blue,Black,White,,,UNCOMMON
270040,0,3,3,1,1,1,DnD,equipment,Bottle,Red,Green,,,,UNCOMMON
270041,0,2,0,3,2,2,Strixhaven,equipment,Boots,Black,White,,,,MYTHIC RARE
270042,0,3,2,2,1,1,Innistrad,creature,human,Green,,,,,MYTHIC RARE
270043,2,3,2,2,2,1,Strixhaven,creature,dragon,Green,Red,,,,RARE
270044,3,3,3,0,3,3,Ravnica,creature,zombie,White,Red,Black,Green,,RARE
270045,3,0,1,3,0,2,Innistrad,creature,boar,Green,Black,Blue,,,COMMON
270046,0,2,1,3,2,1,Strixhaven,creature,dragon,Green,White,,,,COMMON
270047,1,0,1,2,0,3,Ravnica,creature,dwarf,Green,Black,,,,RARE
270048,2,2,3,3,2,0,Strixhaven,creature,boar,Green,White,,,,MYTHIC RARE
270049,2,1,2,1,2,3,Strixhaven,creature,elf,Blue,White,Green,,,UNCOMMON
270050,2,1,2,1,1,2,Kaldheim,equipment,Bottle,Black,Green,,,,UNCOMMON
270051,3,3,1,2,3,2,Ravnica,creature,dragon,White,Black,,,,UNCOMMON
270052,1,1,1,3,2,1,DnD,creature,elf,Green,Red,Blue,White,,COMMON
270053,2,0,3,2,2,2,Kaldheim,equipment,Ring,Green,,,,,UNCOMMON
270054,2,1,2,0,2,3,DnD,creature,elf,Black,Red,,,,MYTHIC RARE
270055,2,3,3,1,0,3,DnD,creature,human,Blue,Black,Red,,,UNCOMMON
270056,3,0,2,1,1,3,Ravnica,creature,dragon,Red,,,,,MYTHIC RARE
270057,0,3,1,2,2,1,Innistrad,equipment,Sword,White,Black,Green,,,MYTHIC RARE
270058,3,2,3,0,3,2,Ravnica,creature,zombie,Black,,,,,MYTHIC RARE
270059,0,3,0,3,3,0,DnD,equipment,Boots,Green,,,,,UNCOMMON
270060,2,2,3,0,3,1,Ravnica,equipment,Talisman,Green,White,Red,Black,,RARE
270061,3,1,0,2,1,0,Kamigawa,equipment,Talisman,White,Red,Blue,Green,,UNCOMMON
270062,0,0,1,1,2,2,DnD,creature,boar,Black,Red,,,,MYTHIC RARE
270063,0,0,2,3,0,3,DnD,equipment,Boots,White,Blue,Red,,,MYTHIC RARE
270064,1,3,0,2,0,3,Kaldheim,equipment,Ring,White,,,,,MYTHIC RARE
270065,1,3,2,3,2,2,Innistrad,equipment,Sword,White,,,,,COMMON
270066,3,1,1,1,3,2,Strixhaven,equipment,Bottle,White,Black,Red,,,UNCOMMON
270067,2,2,0,0,3,0,Kamigawa,creature,boar,Black,Green,,,,COMMON
270068,3,1,0,0,1,3,Strixhaven,creature,dwarf,Green,White,,,,RARE
270069,3,1,2,2,0,1,Innistrad,equipment,Ring,Blue,Green,Red,,,RARE
270070,1,3,2,3,0,2,Innistrad,creature,zombie,Red,Black,White,,,COMMON
270071,1,0,2,1,1,3,DnD,equipment,Boots,Green,White,Blue,,,UNCOMMON
270072,3,0,3,2,2,3,DnD,equipment,Bottle,Red,,,,,COMMON
270073,2,1,1,3,2,3,Strixhaven,equipment,Bottle,Green,Blue,Red,,,RARE
270074,2,0,0,0,0,1,Kaldheim,creature,boar,Green,,,,,COMMON
270075,2,0,2,3,3,2,Kaldheim,equipment,Talisman,Green,,,,,UNCOMMON
270076,2,1,3,2,2,0,Kaldheim,creature,elf,Black,Red,White,,,RARE
270077,1,2,2,2,3,3,Innistrad,equipment,Bottle,Red,Blue,White,,,MYTHIC RARE
270078,1,3,0,0,2,3,Innistrad,equipment,Sword,Black,,,,,UNCOMMON
270079,0,0,1,0,1,0,Kamigawa,equipment,Ring,White,Blue,Green,Black,,RARE
270080,3,3,0,1,2,1,Kamigawa,equipment,Ring,Red,Black,Green,White,,COMMON
270081,2,1,2,1,0,2,Kamigawa,creature,human,Blue,Black,,,,MYTHIC RARE
270082,2,1,0,2,2,3,DnD,creature,dragon,Blue,White,Red,,,UNCOMMON
270083,2,1,0,2,2,0,Kamigawa,creature,elf,Green,,,,,RARE
270084,1,0,2,2,0,1,Kaldheim,equipment,Sword,White,Red,,,,RARE
270085,2,0,2,0,2,0,Innistrad,equipment,Ring,Black,Green,,,,RARE
270086,1,1,0,0,1,3,Kaldheim,equipment,Boots,Blue,Green,Red,White,,UNCOMMON
270087,1,3,3,2,1,1,DnD,equipment,Sword,Blue,Black,,,,UNCOMMON
270088,1,1,1,1,3,2,Kamigawa,equipment,Ring,White,Black,Green,Blue,,COMMON
270089,0,2,0,3,1,0,Kaldheim,equipment,Talisman,Red,,,,,UNCOMMON
