274000,0,1,1,2,0,2,Kaldheim,creature,boar,Red,Green,White,,,COMMON
274001,3,3,0,2,0,3,Kaldheim,creature,human,Red,Green,Black,,,RARE
274002,3,1,1,3,3,2,Kaldheim,creature,zombie,Blue,,,,,RARE
274003,1,1,0,1,2,1,Kamigawa,creature,dragon,White,Blue,Black,,,UNCOMMON
274004,0,1,2,2,1,1,Kaldheim,equipment,Sword,Green,,,,,UNCOMMON
274005,0,1,2,2,3,1,DnD,creature,boar,Green,Black,White,,,COMMON
274006,3,1,1,2,0,3,Strixhaven,equipment,Talisman,Blue,Black,,,,RARE
274007,2,3,0,0,2,1,Kamigawa,equipment,Boots,Blue,,,,,MYTHIC RARE
274008,3,1,3,0,3,0,Kaldheim,equipment,Bottle,Black,White,Blue,Red,,UNCOMMON
274009,2,2,2,3,2,0,Kamigawa,equipment,Talisman,White,Black,Green,,,RARE
274010,1,2,1,0,3,0,Kaldheim,equipment,Boots,Black,Green,White,,,RARE
274011,2,2,2,1,0,1,DnD,creature,zombie,Blue,,,,,UNCOMMON
274012,1,2,2,1,3,2,Kamigawa,equipment,Bottle,Green,White,,,,COMMON
274013,2,2,1,1,0,2,Kaldheim,creature,dwarf,Blue,Red,,,,MYTHIC RARE
274014,2,1,3,3,1,2,Ravnica,creature,zombie,Green,Blue,,,,MYTHIC RARE
274015,1,2,3,3,2,0,Kamigawa,equipment,Sword,Black,White,Blue,,,MYTHIC RARE
274016,3,1,1,3,2,2,Ravnica,equipment,Ring,Green,,,,,MYTHIC RARE
274017,3,1,1,2,1,3,Kaldheim,equipment,Sword,Green,,,,,UNCOMMON
274018,0,1,1,0,0,2,DnD,equipment,Talisman,Red,,,,,UNCOMMON
274019,0,2,1,3,1,0,Kaldheim,creature,boar,Blue,White,Green,,,UNCOMMON
274020,3,2,0,1,3,1,DnD,equipment,Bottle,Black,White,,,,MYTHIC RARE
274021,3,2,3,3,1,3,DnD,creature,dragon,Black,Red,Blue,White,,RARE
274022,1,2,2,2,3,3,DnD,creature,zombie,White,,,,,UNCOMMON
274023,0,0,1,1,1,0,Kamigawa,equipment,Boots,White,Red,Black,,,MYTHIC RARE
274024,2,1,1,1,3,1,Strixhaven,equipment,Sword,Green,Black,,,,MYTHIC RARE
274025,2,0,2,2,2,0,DnD,equipment,Bottle,Black,Blue,,,,UNCOMMON
274026,3,2,3,0,0,2,DnD,equipment,Boots,White,,,,,RARE
274027,0,1,1,0,2,3,DnD,creature,zombie,Green,,,,,UNCOMMON
274028,0,2,3,2,0,2,Kaldheim,creature,boar,Black,Blue,Red,,,UNCOMMON
