860000,3,2,3,1,2,2,Kaldheim,creature,elf,White,Blue,Green,,,UNCOMMON
860001,0,2,3,2,0,3,DnD,equipment,Bottle,Black,Blue,Red,White,,MYTHIC RARE
860002,3,2,2,0,3,0,Innistrad,creature,dwarf,White,,,,,COMMON
860003,3,1,2,2,2,3,Innistrad,equipment,Ring,Red,Green,Black,,,COMMON
860004,1,3,1,2,1,2,Kamigawa,creature,dragon,Green,Blue,,,,COMMON
860005,3,0,2,0,0,0,Kamigawa,creature,elf,Black,White,,,,UNCOMMON
860006,3,1,0,3,2,0,Strixhaven,creature,dragon,Black,Red,,,,COMMON
860007,3,3,0,0,3,3,Kamigawa,equipment,Sword,Black,Green,,,,MYTHIC RARE
860008,3,1,0,1,3,3,Kamigawa,equipment,Sword,Blue,Green,Black,,,MYTHIC RARE
860009,3,1,1,3,1,1,Strixhaven,creature,boar,Red,White,,,,RARE
860010,3,2,3,3,1,3,Kamigawa,creature,human,Red,Green,,,,MYTHIC RARE
860011,1,0,3,1,3,3,Kaldheim,equipment,Bottle,White,Green,Black,,,UNCOMMON
860012,1,2,0,1,0,0,DnD,creature,dragon,White,Red,Green,Black,,UNCOMMON
860013,1,0,3,0,2,3,DnD,creature,elf,Red,,,,,MYTHIC RARE
860014,3,3,0,0,0,1,Innistrad,equipment,Sword,Black,,,,,COMMON
860015,1,2,3,0,3,2,DnD,creature,dragon,Black,,,,,UNCOMMON
860016,3,2,0,3,0,0,Strixhaven,equipment,Boots,Blue,Green,,,,RARE
860017,3,3,2,0,1,1,Strixhaven,equipment,Sword,Green,Blue,,,,UNCOMMON
860018,0,3,2,1,3,0,DnD,equipment,Talisman,Green,Black,,,,RARE
860019,2,3,2,3,1,0,Kaldheim,equipment,Boots,Black,White,,,,RARE
860020,3,0,1,1,2,2,Strixhaven,equipment,Boots,Red,Blue,,,,COMMON
860021,3,2,3,0,3,1,DnD,equipment,Boots,Black,White,Red,,,RARE
860022,0,2,3,3,1,1,Kamigawa,equipment,Ring,Blue,White,Green,Red,,MYTHIC RARE
860023,3,1,3,2,2,3,DnD,equipment,Boots,White,Green,,,,UNCOMMON
860024,0,2,0,0,1,2,Kaldheim,creature,zombie,Green,Red,Blue,,,COMMON
860025,3,1,2,2,3,3,Ravnica,creature,elf,Green,Blue,Red,,,UNCOMMON
860026,3,1,2,0,1,0,Strixhaven,creature,elf,Black,Blue,Green,,,RARE
860027,3,2,0,0,3,2,Kamigawa,creature,dwarf,Black,Red,,,,UNCOMMON
860028,0,3,3,0,3,0,Ravnica,creature,zombie,Black,White,Red,Blue,,COMMON
860029,2,2,3,3,0,2,Kamigawa,creature,boar,Blue,Black,,,,UNCOMMON
860030,0,0,2,2,3,2,Innistrad,equipment,Talisman,Green,Blue,,,,UNCOMMON
860031,2,0,2,0,1,2,Innistrad,equipment,Sword,Black,Red,,,,RARE
860032,2,1,2,1,3,0,Innistrad,equipment,Bottle,Green,Black,,,,COMMON
860033,2,2,1,3,2,1,Innistrad,equipment,Talisman,White,Black,Blue,Green,,UNCOMMON
860034,0,2,3,3,3,3,Kaldheim,equipment,Boots,Black,Green,,,,UNCOMMON
860035,2,0,0,0,1,1,Kamigawa,equipment,Bottle,White,,,,,RARE
860036,0,3,2,0,0,1,DnD,equipment,Bottle,Black,Red,,,,RARE
860037,2,3,0,1,0,0,Ravnica,equipment,Sword,Red,Black,Blue,,,COMMON
860038,2,2,1,1,3,2,DnD,equipment,Ring,Black,Red,Green,White,,COMMON
860039,2,3,1,2,0,0,Kamigawa,equipment,Boots,Red,White,Blue,,,COMMON
860040,2,2,0,1,1,3,Innistrad,creature,dragon,White,,,,,RARE
860041,1,0,0,0,1,0,Kaldheim,equipment,Ring,Blue,Black,Green,,,MYTHIC RARE
860042,0,1,2,3,3,2,Kaldheim,creature,zombie,White,,,,,COMMON
860043,2,1,0,1,1,2,Kamigawa,creature,dwarf,White,Blue,Black,,,UNCOMMON
860044,3,1,0,1,0,3,Strixhaven,equipment,Talisman,Green,Blue,,,,UNCOMMON
860045,1,1,1,3,3,2,DnD,equipment,Boots,Blue,Red,Black,,,UNCOMMON
860046,0,2,1,3,3,0,Kamigawa,creature,dragon,Blue,Red,,,,COMMON
860047,1,1,0,2,2,2,Kamigawa,creature,dragon,White,Red,,,,UNCOMMON
860048,0,3,3,3,3,1,DnD,creature,zombie,Green,White,,,,RARE
860049,2,1,0,1,1,3,Ravnica,equipment,Ring,Black,Blue,,,,RARE
860050,3,0,2,2,2,2,DnD,equipment,Sword,Blue,Green,White,,,COMMON
860051,2,0,2,3,2,3,Strixhaven,creature,dragon,Red,Black,,,,UNCOMMON
860052,2,3,0,3,1,0,Kaldheim,equipment,Bottle,Green,Black,Red,Blue,,MYTHIC RARE
860053,1,2,0,2,3,0,Innistrad,equipment,Sword,Black,,,,,UNCOMMON
860054,1,0,2,1,3,0,DnD,equipment,Boots,Blue,,,,,RARE
860055,1,3,0,3,3,0,Kaldheim,creature,human,Green,Black,,,,UNCOMMON
860056,2,1,3,1,1,0,Ravnica,equipment,Ring,Green,Black,Red,White,,MYTHIC RARE
860057,0,0,0,1,2,2,DnD,creature,elf,Black,Blue,,,,COMMON
860058,1,3,0,3,0,1,DnD,creature,elf,Red,White,Blue,,,MYTHIC RARE
860059,2,3,1,0,2,1,Innistrad,equipment,Talisman,Green,Black,White,,,RARE
860060,3,1,1,1,0,0,Kamigawa,equipment,Talisman,Blue,Green,White,Red,,MYTHIC RARE
860061,2,1,1,0,1,1,Ravnica,equipment,Bottle,Green,Blue,Red,,,UNCOMMON
860062,0,2,2,3,0,1,Kamigawa,creature,dwarf,Blue,Green,,,,MYTHIC RARE
860063,0,1,1,3,2,3,DnD,equipment,Sword,Black,Blue,White,Red,,UNCOMMON
860064,2,3,3,1,2,1,Kamigawa,equipment,Ring,Blue,,,,,COMMON
860065,0,0,2,2,1,3,Ravnica,equipment,Sword,Green,White,,,,UNCOMMON
860066,1,1,3,2,3,1,DnD,creature,human,Green,White,,,,MYTHIC RARE
860067,3,1,3,1,0,2,Strixhaven,creature,dwarf,White,Red,,,,RARE
