312000,0,3,3,0,0,1,Innistrad,creature,human,Green,Black,White,Red,,UNCOMMON
312001,1,0,2,0,1,1,Ravnica,equipment,Talisman,White,Green,,,,COMMON
312002,2,1,3,2,3,3,Innistrad,creature,dragon,Red,Blue,Black,Green,,RARE
312003,3,1,3,2,2,3,Innistrad,equipment,Bottle,Green,Black,Blue,,,MYTHIC RARE
312004,2,0,2,1,3,2,Ravnica,creature,human,White,Blue,,,,MYTHIC RARE
312005,3,3,3,1,2,2,DnD,creature,dragon,Red,Blue,Black,Green,,UNCOMMON
312006,1,1,2,3,1,1,Kaldheim,equipment,Bottle,Green,White,Black,,,RARE
312007,2,0,0,1,2,2,Ravnica,creature,human,Black,Blue,,,,RARE
312008,1,2,3,2,1,0,Kamigawa,equipment,Sword,Red,Black,Blue,,,RARE
312009,1,3,0,3,2,0,Kamigawa,equipment,Talisman,Black,,,,,UNCOMMON
312010,0,0,2,3,3,2,Kamigawa,equipment,Boots,Blue,,,,,UNCOMMON
312011,3,3,2,0,2,3,Kamigawa,creature,dwarf,White,,,,,COMMON
312012,1,3,3,1,0,1,Strixhaven,equipment,Boots,White,,,,,UNCOMMON
312013,0,0,1,1,1,2,Strixhaven,equipment,Talisman,Red,White,Black,,,RARE
312014,1,1,2,3,2,1,Kamigawa,creature,human,Red,Green,Black,,,MYTHIC RARE
312015,0,0,2,3,1,2,Kamigawa,equipment,Talisman,Green,,,,,COMMON
312016,3,3,0,2,1,3,DnD,creature,dwarf,White,Blue,Black,Green,Red,UNCOMMON
312017,1,3,1,1,1,1,Kamigawa,equipment,Bottle,Red,Black,Blue,,,RARE
312018,0,3,3,2,1,1,Kamigawa,equipment,Bottle,Red,Blue,,,,RARE
312019,1,3,2,3,3,3,Kamigawa,equipment,Bottle,Black,Green,,,,RARE
312020,2,0,2,1,2,1,DnD,creature,dwarf,Black,,,,,RARE
312021,1,2,3,3,2,0,Kamigawa,creature,human,White,Green,,,,UNCOMMON
312022,3,1,3,3,3,1,Kaldheim,creature,human,Blue,,,,,COMMON
312023,3,2,1,3,1,2,Kaldheim,equipment,Sword,White,Green,Blue,Red,,UNCOMMON
312024,0,2,0,1,3,1,Strixhaven,creature,dwarf,Green,Black,,,,RARE
312025,1,2,3,3,3,0,Kamigawa,creature,zombie,Red,Black,,,,RARE
312026,1,2,0,0,2,0,Kamigawa,equipment,Boots,Red,,,,,COMMON
