166000,2,2,1,1,0,3,Kamigawa,creature,dwarf,Black,Blue,,,,RARE
166001,0,1,3,0,2,2,Kaldheim,creature,zombie,Blue,White,Green,,,COMMON
166002,2,2,0,1,1,0,Kaldheim,equipment,Bottle,Black,White,Blue,Green,,RARE
166003,0,3,2,2,2,1,Ravnica,creature,boar,White,Green,Blue,,,RARE
166004,2,1,2,2,1,1,Kamigawa,equipment,Sword,Red,Black,,,,RARE
166005,1,0,2,2,1,2,Kaldheim,creature,zombie,Green,Red,White,,,UNCOMMON
166006,2,3,3,0,3,3,Kamigawa,equipment,Boots,Green,,,,,RARE
166007,2,3,3,3,1,3,Strixhaven,equipment,Sword,Green,White,Blue,Red,,RARE
166008,1,3,1,3,1,0,Ravnica,creature,dragon,Green,,,,,COMMON
166009,2,0,0,2,3,2,DnD,creature,zombie,White,Blue,,,,UNCOMMON
166010,0,0,2,2,0,1,DnD,creature,boar,Red,,,,,RARE
166011,1,2,0,2,3,0,Innistrad,equipment,Bottle,Blue,Red,Green,Black,,MYTHIC RARE
166012,2,1,1,0,2,0,Strixhaven,creature,human,Green,Blue,Red,,,RARE
166013,2,3,2,2,1,3,Ravnica,creature,dragon,Blue,Red,,,,MYTHIC RARE
166014,1,3,3,2,2,0,Kaldheim,creature,dwarf,Blue,,,,,UNCOMMON
166015,3,2,3,1,1,2,Kaldheim,creature,human,Black,Green,,,,COMMON
166016,0,0,3,1,1,0,DnD,equipment,Sword,Red,White,Blue,,,MYTHIC RARE
166017,0,1,1,0,3,0,DnD,creature,zombie,Black,Red,White,,,UNCOMMON
166018,1,1,0,0,3,2,DnD,equipment,Bottle,Black,White,Green,,,UNCOMMON
166019,0,0,3,3,1,3,Ravnica,creature,dwarf,Green,Blue,,,,COMMON
166020,3,0,1,3,3,0,Kaldheim,equipment,Talisman,White,,,,,MYTHIC RARE
166021,3,0,3,2,1,1,Strixhaven,equipment,Ring,Black,Blue,White,,,RARE
166022,2,2,1,0,1,0,Strixhaven,creature,elf,Green,Red,,,,MYTHIC RARE
166023,0,0,0,0,1,3,Strixhaven,equipment,Talisman,Red,Blue,White,,,UNCOMMON
166024,2,2,3,1,0,3,Kamigawa,creature,dwarf,Red,Green,White,Black,,MYTHIC RARE
166025,2,1,2,0,3,2,Ravnica,creature,boar,Black,,,,,COMMON
166026,2,3,1,0,0,0,Kaldheim,creature,zombie,Black,Red,,,,RARE
166027,3,0,2,3,1,1,Strixhaven,creature,dwarf,Blue,Green,,,,MYTHIC RARE
166028,0,2,0,3,0,2,Ravnica,equipment,Boots,Red,White,Blue,Green,,COMMON
166029,1,0,2,2,0,1,Strixhaven,equipment,Talisman,Black,Blue,Green,White,,UNCOMMON
166030,3,1,2,1,1,0,Kaldheim,creature,zombie,White,Red,Blue,,,UNCOMMON
166031,1,3,3,0,0,1,Strixhaven,equipment,Boots,Black,Green,Red,,,RARE
166032,1,0,3,3,1,0,Kaldheim,creature,zombie,Blue,White,Black,,,UNCOMMON
166033,3,3,3,1,0,2,Innistrad,equipment,Ring,Black,Green,Red,,,UNCOMMON
166034,2,1,3,3,1,0,Strixhaven,creature,elf,Blue,White,,,,RARE
166035,2,2,0,3,2,3,Strixhaven,creature,boar,Black,,,,,UNCOMMON
166036,1,3,2,0,1,3,Ravnica,creature,dragon,Green,,,,,MYTHIC RARE
166037,3,2,1,3,3,1,DnD,equipment,Bottle,Red,Black,,,,COMMON
166038,2,2,2,1,2,3,DnD,creature,human,Green,Black,,,,UNCOMMON
166039,0,2,3,3,0,0,Kaldheim,equipment,Boots,Green,White,,,,MYTHIC RARE
166040,2,1,2,2,3,2,Innistrad,equipment,Ring,Blue,Black,,,,UNCOMMON
166041,1,1,1,1,1,1,Kamigawa,equipment,Bottle,Red,Blue,Black,Green,,COMMON
166042,2,3,1,0,1,0,Strixhaven,equipment,Sword,White,,,,,RARE
166043,1,0,0,3,2,2,DnD,equipment,Sword,Red,Blue,White,,,UNCOMMON
166044,1,0,2,1,1,2,DnD,creature,elf,White,,,,,RARE
166045,3,2,1,2,1,1,Kamigawa,creature,boar,Blue,Red,,,,MYTHIC RARE
166046,1,1,2,3,0,3,Kaldheim,equipment,Boots,Blue,,,,,RARE
166047,0,3,0,3,0,3,Ravnica,equipment,Sword,Red,White,Black,,,MYTHIC RARE
166048,2,1,2,0,3,2,Kaldheim,equipment,Sword,Blue,,,,,MYTHIC RARE
166049,3,3,3,1,2,1,DnD,equipment,Bottle,White,Black,,,,COMMON
166050,0,0,0,0,1,1,Innistrad,creature,zombie,Green,Blue,,,,COMMON
166051,0,2,0,2,0,2,DnD,equipment,Talisman,Black,Blue,Green,,,RARE
166052,3,0,2,3,1,2,Kaldheim,creature,boar,Blue,,,,,COMMON
166053,2,3,2,2,0,3,DnD,equipment,Ring,Black,White,,,,RARE
166054,2,0,2,2,2,2,Kaldheim,creature,dwarf,Blue,,,,,RARE
166055,2,3,3,1,0,1,DnD,creature,zombie,Black,,,,,MYTHIC RARE
166056,3,1,0,1,1,0,Kamigawa,equipment,Ring,Green,Black,,,,MYTHIC RARE
166057,2,1,0,1,1,2,Innistrad,equipment,Sword,Black,Blue,Green,,,UNCOMMON
166058,0,2,0,1,2,0,Kamigawa,equipment,Bottle,Blue,Red,White,,,COMMON
166059,0,1,3,0,3,1,Kaldheim,creature,dwarf,Blue,Black,Green,,,COMMON
166060,1,2,3,3,2,0,Ravnica,creature,zombie,Red,Blue,Black,White,,COMMON
166061,3,2,1,2,3,2,Kaldheim,creature,zombie,Red,Black,Green,,,RARE
166062,2,0,2,2,0,0,Kaldheim,creature,dragon,White,Green,Red,Blue,,MYTHIC RARE
166063,3,2,3,3,0,0,DnD,creature,dragon,Blue,Green,Red,,,COMMON
166064,3,1,0,0,1,0,Strixhaven,equipment,Boots,Green,,,,,UNCOMMON
166065,1,2,0,3,3,3,Kamigawa,creature,human,Black,Green,,,,UNCOMMON
166066,2,1,3,2,3,0,Kamigawa,creature,dwarf,Red,White,,,,UNCOMMON
166067,3,1,2,2,3,3,Ravnica,creature,human,Blue,,,,,UNCOMMON
166068,2,2,0,2,3,2,Kamigawa,creature,human,Green,Blue,,,,UNCOMMON
166069,0,2,2,0,0,0,DnD,creature,zombie,White,Blue,,,,UNCOMMON
166070,0,1,1,3,2,2,Kaldheim,equipment,Sword,White,Black,,,,MYTHIC RARE
166071,0,2,0,2,3,0,Ravnica,equipment,Bottle,Green,White,Red,,,COMMON
166072,3,0,0,1,1,2,Kaldheim,equipment,Sword,Blue,,,,,MYTHIC RARE
166073,3,2,3,1,0,2,Innistrad,equipment,Talisman,Red,Green,Black,,,MYTHIC RARE
166074,2,1,1,3,3,3,Ravnica,equipment,Boots,Blue,White,,,,COMMON
166075,0,1,0,0,3,1,Kaldheim,equipment,Bottle,Red,,,,,MYTHIC RARE
166076,3,0,3,1,0,1,DnD,equipment,Talisman,Blue,,,,,RARE
166077,2,0,2,1,2,2,DnD,creature,dwarf,Red,,,,,MYTHIC RARE
166078,0,1,3,1,0,3,Strixhaven,equipment,Boots,Green,Red,,,,RARE
166079,0,2,2,0,0,0,DnD,creature,elf,White,Green,,,,RARE
166080,1,1,2,1,2,2,Kamigawa,creature,dwarf,White,Blue,,,,MYTHIC RARE
166081,1,0,1,3,3,1,DnD,equipment,Ring,White,Blue,Red,,,RARE
166082,1,0,0,3,0,3,Strixhaven,equipment,Ring,Red,,,,,UNCOMMON
166083,3,2,3,1,1,1,Innistrad,equipment,Talisman,Blue,Green,White,,,MYTHIC RARE
166084,0,3,2,1,2,2,Innistrad,equipment,Boots,Green,,,,,MYTHIC RARE
166085,1,2,1,1,0,2,Ravnica,equipment,Boots,Black,,,,,MYTHIC RARE
166086,2,3,0,3,2,3,Innistrad,equipment,Sword,Green,Blue,Red,,,MYTHIC RARE
166087,2,0,0,2,3,1,Kaldheim,creature,boar,White,Black,Red,,,RARE
166088,2,1,1,1,2,0,Innistrad,equipment,Sword,Black,,,,,COMMON
166089,0,1,0,0,3,0,DnD,creature,human,Red,Black,Blue,,,RARE
166090,3,3,2,0,2,1,Innistrad,equipment,Talisman,White,,,,,UNCOMMON
166091,3,1,2,0,2,1,Kaldheim,creature,dwarf,White,Blue,,,,RARE
166092,1,0,1,2,1,0,Kaldheim,equipment,Sword,Blue,Green,,,,UNCOMMON
166093,1,2,2,1,0,3,Kamigawa,equipment,Ring,Blue,,,,,COMMON
166094,1,1,1,1,3,2,DnD,creature,boar,Green,Blue,Red,Black,White,UNCOMMON
166095,2,1,2,2,1,2,Kamigawa,equipment,Ring,Green,Red,Black,White,,MYTHIC RARE
166096,3,0,1,2,3,0,Strixhaven,creature,dwarf,White,Black,,,,RARE
166097,0,1,0,2,0,0,Strixhaven,equipment,Bottle,Blue,Red,White,,,COMMON
166098,2,3,0,1,2,3,Kamigawa,creature,dragon,Green,Black,,,,MYTHIC RARE
166099,0,0,0,1,0,0,Kamigawa,creature,zombie,White,Black,Red,,,COMMON
166100,1,3,3,0,1,0,Ravnica,creature,zombie,Blue,Green,,,,RARE
166101,2,0,1,0,2,3,DnD,equipment,Talisman,Black,Green,Red,,,MYTHIC RARE
166102,1,2,3,2,0,2,Kaldheim,equipment,Ring,White,Blue,Black,Red,,COMMON
166103,2,3,1,1,1,3,Innistrad,equipment,Ring,Red,Blue,Green,White,,MYTHIC RARE
166104,1,0,3,0,2,1,DnD,equipment,Bottle,White,Green,Black,Red,,RARE
166105,3,2,2,3,0,0,DnD,creature,human,Blue,Black,White,Red,,COMMON
166106,0,3,2,2,0,3,Kamigawa,equipment,Boots,Black,Green,,,,UNCOMMON
166107,1,0,3,1,2,1,Innistrad,creature,dwarf,Black,Red,,,,COMMON
166108,1,1,0,0,3,1,Ravnica,creature,human,White,Green,Blue,,,RARE
166109,2,3,1,0,1,1,Innistrad,equipment,Talisman,Blue,Black,Red,Green,,COMMON
166110,0,0,1,2,3,3,DnD,equipment,Talisman,Green,Blue,White,Red,,UNCOMMON
166111,3,0,0,3,3,1,Kaldheim,creature,boar,Green,,,,,UNCOMMON
166112,3,0,2,2,3,0,Innistrad,creature,dwarf,Blue,White,Green,,,COMMON
166113,3,3,2,2,0,3,Kamigawa,creature,boar,Blue,,,,,COMMON
166114,0,3,2,3,0,1,Kamigawa,equipment,Ring,Green,White,,,,UNCOMMON
166115,0,0,3,1,0,1,Ravnica,equipment,Sword,Black,White,,,,MYTHIC RARE
166116,0,0,3,2,1,1,Kamigawa,equipment,Ring,White,,,,,RARE
166117,1,3,2,1,3,3,Innistrad,equipment,Bottle,Blue,Red,Green,,,RARE
166118,3,2,0,3,0,1,DnD,equipment,Boots,White,Green,Red,,,MYTHIC RARE
166119,1,1,1,0,2,2,Strixhaven,equipment,Sword,Red,White,Black,Blue,,COMMON
166120,3,0,0,1,3,2,Kamigawa,equipment,Sword,Blue,Green,White,,,COMMON
166121,3,3,0,0,3,3,Innistrad,equipment,Talisman,Green,Red,,,,MYTHIC RARE
166122,0,0,0,0,2,3,DnD,equipment,Bottle,Blue,White,Green,Red,,COMMON
166123,3,0,0,3,3,3,Ravnica,creature,human,Red,White,,,,UNCOMMON
166124,2,1,2,1,3,1,Kamigawa,equipment,Bottle,Green,Blue,White,,,MYTHIC RARE
166125,1,3,3,2,3,1,Strixhaven,equipment,Sword,Green,,,,,UNCOMMON
166126,2,3,0,0,0,0,Kamigawa,equipment,Ring,Blue,Green,,,,RARE
166127,0,3,0,2,3,3,Ravnica,creature,human,Black,Red,White,,,MYTHIC RARE
