680000,1,1,0,3,3,3,Ravnica,creature,human,Black,,,,,COMMON
680001,0,1,2,1,3,1,Innistrad,creature,dragon,Red,White,,,,RARE
680002,1,2,2,2,2,0,Ravnica,creature,elf,Black,Red,Blue,,,UNCOMMON
680003,2,0,3,1,0,3,Ravnica,equipment,Bottle,Green,Blue,White,,,MYTHIC RARE
680004,0,0,2,0,3,2,Kamigawa,creature,dragon,Red,Green,,,,UNCOMMON
680005,0,1,0,0,0,3,Innistrad,creature,elf,White,Black,Green,Red,,RARE
680006,2,1,2,2,1,2,Ravnica,equipment,Ring,Green,Red,,,,COMMON
680007,1,1,3,0,1,2,Ravnica,equipment,Talisman,Blue,Green,,,,UNCOMMON
680008,3,2,3,1,1,2,Innistrad,equipment,Boots,Black,,,,,MYTHIC RARE
680009,3,2,1,2,0,3,Kamigawa,equipment,Ring,Black,White,Red,,,COMMON
680010,3,1,3,0,1,3,Strixhaven,creature,dwarf,Green,Red,Black,White,,MYTHIC RARE
680011,3,2,0,0,3,1,DnD,creature,dwarf,Blue,Black,Green,,,COMMON
680012,0,3,1,0,2,2,Innistrad,creature,boar,Red,Green,White,,,RARE
680013,3,2,2,1,2,1,Ravnica,creature,dragon,Black,,,,,COMMON
680014,2,0,1,0,2,3,Ravnica,creature,elf,Black,Blue,Green,,,UNCOMMON
680015,0,3,1,2,2,1,Innistrad,equipment,Bottle,Blue,Red,White,,,MYTHIC RARE
680016,2,0,2,2,3,1,Kamigawa,creature,dragon,White,Green,Black,,,UNCOMMON
680017,0,1,1,0,1,0,Ravnica,creature,boar,White,Green,,,,RARE
680018,0,3,3,1,1,1,Kaldheim,equipment,Bottle,White,,,,,UNCOMMON
680019,0,3,0,0,2,1,Ravnica,equipment,Talisman,Blue,Red,,,,COMMON
680020,1,1,0,0,3,0,Innistrad,creature,zombie,Blue,Green,White,,,RARE
680021,1,1,2,3,1,0,Kamigawa,equipment,Talisman,Blue,Black,White,,,RARE
680022,2,2,3,2,1,1,Innistrad,equipment,Sword,White,Green,Red,Black,,MYTHIC RARE
680023,3,3,2,0,2,1,DnD,equipment,Bottle,White,,,,,MYTHIC RARE
680024,3,2,3,3,1,1,Innistrad,creature,zombie,Green,White,,,,RARE
680025,3,0,3,2,0,3,Ravnica,creature,dwarf,Black,,,,,UNCOMMON
680026,2,2,2,3,1,1,Innistrad,creature,boar,Black,,,,,RARE
680027,2,2,0,3,0,2,Strixhaven,creature,dwarf,Blue,,,,,UNCOMMON
680028,2,0,2,3,1,1,DnD,equipment,Boots,Blue,,,,,COMMON
680029,0,1,3,0,2,1,DnD,equipment,Sword,Red,Blue,,,,MYTHIC RARE
680030,3,3,3,3,2,0,Kamigawa,equipment,Talisman,Black,,,,,UNCOMMON
680031,2,0,0,3,3,3,DnD,equipment,Sword,Blue,Red,White,,,RARE
680032,0,0,0,3,2,0,Ravnica,equipment,Sword,Black,Blue,Red,,,UNCOMMON
680033,2,1,1,0,1,0,DnD,equipment,Bottle,Black,White,Green,,,UNCOMMON
680034,0,3,0,2,2,0,Kamigawa,creature,dwarf,White,Black,Green,Blue,,RARE
680035,2,3,1,2,3,3,DnD,creature,dragon,Black,White,Green,,,UNCOMMON
