1980000,0,3,3,1,2,2,DnD,equipment,Sword,White,Red,Green,,,COMMON
1980001,1,2,1,3,1,3,Kaldheim,equipment,Ring,Black,Red,Green,,,UNCOMMON
1980002,1,0,1,2,0,3,DnD,equipment,Boots,Blue,Black,White,,,UNCOMMON
1980003,2,1,0,3,3,0,Strixhaven,creature,human,Black,,,,,MYTHIC RARE
1980004,3,0,3,3,1,0,DnD,equipment,Ring,Black,,,,,MYTHIC RARE
1980005,2,0,3,3,1,3,Kaldheim,equipment,Talisman,Green,White,,,,RARE
1980006,0,0,1,0,1,3,Innistrad,creature,dragon,White,Black,Blue,,,RARE
1980007,2,2,2,3,2,0,Innistrad,equipment,Boots,Blue,White,Red,,,UNCOMMON
1980008,2,3,0,1,1,2,Ravnica,equipment,Bottle,Blue,,,,,UNCOMMON
1980009,1,2,2,1,1,1,Strixhaven,equipment,Talisman,Blue,White,Green,Black,,COMMON
1980010,3,2,3,3,1,2,DnD,creature,dwarf,Black,Blue,,,,COMMON
1980011,1,1,1,2,2,2,Strixhaven,creature,elf,White,Blue,Green,Red,,RARE
1980012,1,2,0,1,0,2,Kaldheim,equipment,Sword,Black,White,Red,,,COMMON
1980013,3,1,1,2,1,1,DnD,creature,human,Green,Blue,,,,COMMON
1980014,1,0,0,3,0,0,Kamigawa,equipment,Talisman,Green,Black,White,,,MYTHIC RARE
1980015,1,0,1,0,3,1,Kamigawa,equipment,Boots,Red,Blue,Green,,,COMMON
1980016,0,3,3,0,1,2,Strixhaven,creature,boar,Red,,,,,RARE
1980017,3,2,1,1,1,3,Strixhaven,equipment,Ring,Black,,,,,COMMON
1980018,3,2,2,3,1,2,Innistrad,equipment,Sword,Blue,White,,,,COMMON
1980019,1,2,2,1,1,0,Ravnica,equipment,Talisman,Blue,Red,,,,MYTHIC RARE
1980020,1,3,2,1,0,2,DnD,creature,boar,Blue,Red,Green,,,COMMON
1980021,0,0,1,1,3,0,Kamigawa,equipment,Sword,Red,,,,,UNCOMMON
1980022,3,0,3,3,0,1,Strixhaven,creature,human,Red,,,,,COMMON
1980023,1,3,0,0,1,3,Kamigawa,creature,elf,White,Black,,,,RARE
1980024,0,2,0,2,2,1,Kamigawa,creature,boar,Black,Blue,White,,,RARE
1980025,0,3,2,1,3,2,Innistrad,creature,boar,Red,Green,,,,COMMON
1980026,2,3,0,3,2,3,Kaldheim,equipment,Bottle,Blue,,,,,UNCOMMON
1980027,1,3,1,3,2,3,Strixhaven,equipment,Ring,White,Black,,,,RARE
1980028,1,3,0,2,1,2,Kamigawa,equipment,Talisman,White,Blue,Black,,,RARE
1980029,1,2,0,0,2,3,Innistrad,creature,boar,Green,Blue,,,,RARE
1980030,3,1,0,3,2,3,Innistrad,equipment,Boots,White,Blue,Green,Black,,UNCOMMON
1980031,3,3,1,1,3,1,DnD,equipment,Bottle,Red,White,,,,MYTHIC RARE
1980032,0,2,2,3,1,3,Kamigawa,creature,dwarf,Green,Black,Red,,,RARE
1980033,2,3,2,1,2,0,DnD,creature,elf,Black,Green,White,,,RARE
1980034,0,2,1,0,2,3,Innistrad,creature,boar,Green,Black,White,,,COMMON
1980035,3,0,2,1,2,0,Strixhaven,equipment,Ring,Blue,Red,,,,MYTHIC RARE
1980036,2,1,0,1,3,3,DnD,creature,human,Red,,,,,RARE
1980037,0,3,0,0,1,1,Ravnica,equipment,Sword,Red,,,,,MYTHIC RARE
