1080000,3,0,2,0,0,3,Kamigawa,creature,human,Black,Blue,,,,COMMON
1080001,2,1,3,0,3,0,Kaldheim,creature,dwarf,Red,,,,,MYTHIC RARE
1080002,3,1,3,2,2,3,Kaldheim,equipment,Talisman,Black,,,,,MYTHIC RARE
1080003,1,3,0,2,2,1,Kaldheim,equipment,Bottle,Green,,,,,UNCOMMON
1080004,1,0,0,2,3,1,Innistrad,creature,dwarf,White,Green,Black,,,COMMON
1080005,0,0,3,2,2,1,Kaldheim,equipment,Sword,Black,Red,Green,,,MYTHIC RARE
1080006,3,2,3,1,3,0,DnD,equipment,Boots,Black,Green,Red,,,UNCOMMON
1080007,3,1,3,3,0,0,Kamigawa,equipment,Talisman,Blue,Black,Green,,,COMMON
1080008,2,1,1,0,0,3,Innistrad,creature,zombie,Green,Blue,Black,,,UNCOMMON
1080009,0,2,3,2,1,3,Kamigawa,equipment,Ring,Blue,White,,,,RARE
1080010,3,0,2,0,2,0,DnD,equipment,Bottle,White,,,,,MYTHIC RARE
1080011,0,0,1,2,1,3,DnD,creature,human,White,Red,,,,RARE
1080012,1,1,1,1,3,3,Strixhaven,equipment,Ring,Green,,,,,RARE
1080013,3,1,3,0,2,2,DnD,creature,dwarf,Red,Blue,,,,UNCOMMON
1080014,3,1,2,2,3,2,Strixhaven,creature,dwarf,Red,White,Black,,,COMMON
1080015,1,0,1,1,0,3,Strixhaven,creature,elf,Green,White,,,,MYTHIC RARE
1080016,0,2,0,1,1,3,Kamigawa,creature,dwarf,Red,Green,,,,RARE
1080017,3,2,1,3,0,2,Ravnica,creature,boar,Blue,,,,,COMMON
1080018,0,2,2,0,3,2,DnD,equipment,Bottle,Red,,,,,MYTHIC RARE
1080019,0,3,0,0,0,2,Strixhaven,equipment,Bottle,Black,Green,,,,UNCOMMON
1080020,3,0,0,0,3,0,Strixhaven,creature,dragon,Black,,,,,MYTHIC RARE
1080021,0,0,1,2,3,0,Kaldheim,equipment,Sword,Red,,,,,UNCOMMON
1080022,0,3,2,2,0,3,DnD,creature,human,Black,Blue,,,,RARE
1080023,1,1,0,2,3,2,Kaldheim,equipment,Sword,Green,Red,Blue,,,MYTHIC RARE
1080024,2,3,3,1,2,2,Kamigawa,creature,dragon,Green,Red,,,,MYTHIC RARE
1080025,2,1,1,1,0,0,Ravnica,equipment,Sword,Green,White,Black,,,UNCOMMON
1080026,2,1,2,3,0,2,Kamigawa,creature,elf,Green,White,Red,,,RARE
1080027,1,2,3,1,2,1,Innistrad,equipment,Boots,Blue,,,,,COMMON
1080028,0,2,0,1,3,1,Innistrad,equipment,Bottle,White,Black,Blue,Red,,RARE
1080029,1,0,0,3,1,3,Innistrad,creature,dwarf,Green,,,,,COMMON
1080030,2,2,2,0,0,3,Strixhaven,creature,dragon,Black,Red,,,,RARE
1080031,0,0,1,0,2,1,DnD,creature,elf,Blue,Black,Red,,,UNCOMMON
1080032,0,3,1,3,0,1,Innistrad,creature,dragon,Green,White,Red,,,RARE
1080033,1,2,2,0,1,2,DnD,equipment,Talisman,Black,,,,,RARE
1080034,3,2,3,0,2,1,Kaldheim,creature,elf,Green,Red,Black,,,UNCOMMON
1080035,2,0,0,3,3,1,DnD,equipment,Bottle,White,Black,,,,MYTHIC RARE
1080036,2,2,3,2,0,2,Strixhaven,creature,zombie,White,,,,,RARE
1080037,1,2,3,0,1,0,Innistrad,creature,human,Blue,White,Green,,,MYTHIC RARE
1080038,2,0,0,0,2,0,Ravnica,equipment,Bottle,Blue,Black,,,,MYTHIC RARE
1080039,0,1,2,3,3,2,Innistrad,equipment,Ring,Green,,,,,MYTHIC RARE
1080040,2,0,0,2,1,2,DnD,equipment,Bottle,Blue,Red,Black,,,RARE
1080041,3,1,3,2,0,2,Ravnica,equipment,Boots,Black,,,,,COMMON
1080042,2,2,3,3,0,0,Strixhaven,equipment,Boots,Black,,,,,UNCOMMON
1080043,2,0,2,3,0,2,Kaldheim,equipment,Talisman,Green,White,,,,COMMON
1080044,0,3,0,2,3,3,Innistrad,equipment,Bottle,Red,White,,,,RARE
1080045,2,1,0,2,1,1,Ravnica,equipment,Boots,Red,Blue,White,,,COMMON
1080046,1,2,1,2,0,1,DnD,creature,dragon,Blue,Black,Green,,,RARE
1080047,0,0,1,0,0,0,DnD,equipment,Boots,White,Blue,Red,,,COMMON
1080048,1,0,2,1,3,0,Kaldheim,creature,zombie,Green,Black,,,,MYTHIC RARE
1080049,1,3,2,2,0,0,Ravnica,equipment,Sword,Green,,,,,COMMON
1080050,2,1,1,0,3,2,Innistrad,creature,elf,Green,,,,,UNCOMMON
1080051,0,2,3,0,3,1,Innistrad,creature,dwarf,Black,Red,Green,,,UNCOMMON
1080052,1,2,1,1,1,3,Ravnica,equipment,Ring,Black,White,Red,,,MYTHIC RARE
1080053,2,2,2,2,2,0,Ravnica,equipment,Talisman,White,Black,Red,Blue,,RARE
1080054,3,0,2,0,3,1,Strixhaven,equipment,Boots,Green,Red,,,,MYTHIC RARE
1080055,1,1,2,3,0,2,DnD,creature,boar,Blue,,,,,UNCOMMON
1080056,1,2,0,2,2,1,DnD,creature,dwarf,Red,,,,,RARE
1080057,3,2,3,2,1,1,Innistrad,equipment,Talisman,Black,Red,White,Blue,,COMMON
1080058,1,0,3,1,2,0,Ravnica,equipment,Sword,Blue,Red,,,,RARE
1080059,1,1,3,1,3,2,Innistrad,creature,dragon,Green,Blue,Red,,,MYTHIC RARE
1080060,2,0,2,0,2,0,Strixhaven,equipment,Bottle,White,Black,Red,,,COMMON
1080061,1,0,2,2,1,2,Kamigawa,equipment,Boots,Blue,Black,,,,MYTHIC RARE
