840000,2,1,2,1,0,1,Ravnica,creature,elf,Blue,Red,White,,,COMMON
840001,2,1,0,0,0,3,Kaldheim,equipment,Ring,Blue,Green,Black,,,MYTHIC RARE
840002,1,3,1,2,0,2,Ravnica,creature,dwarf,Green,Black,Blue,White,,RARE
840003,2,3,1,1,2,2,Kaldheim,equipment,Boots,Green,Red,Black,,,COMMON
840004,1,3,2,0,1,2,Ravnica,equipment,Boots,White,Green,Blue,,,COMMON
840005,1,2,2,3,2,0,Kaldheim,creature,dragon,Black,Red,Green,,,COMMON
840006,0,3,3,2,1,0,DnD,creature,elf,Green,White,Red,,,RARE
840007,1,0,3,1,0,0,Ravnica,equipment,Sword,Red,Blue,Green,,,RARE
840008,1,0,0,1,2,2,Ravnica,creature,human,Black,Blue,,,,UNCOMMON
840009,1,3,3,0,0,0,DnD,creature,elf,Red,Green,,,,COMMON
840010,1,2,2,2,3,1,Kamigawa,creature,elf,White,Blue,Green,,,UNCOMMON
840011,0,0,3,3,2,2,Kamigawa,creature,zombie,White,Black,Red,,,MYTHIC RARE
840012,2,0,2,0,3,3,Kaldheim,equipment,Talisman,Black,Green,White,,,UNCOMMON
840013,3,2,2,0,0,0,DnD,equipment,Bottle,Green,Red,,,,COMMON
840014,2,0,0,1,3,3,Kamigawa,equipment,Talisman,Green,Red,,,,COMMON
840015,3,1,2,0,0,2,Ravnica,equipment,Boots,Black,White,Red,,,MYTHIC RARE
840016,3,2,3,2,2,0,Ravnica,creature,dwarf,Red,Green,White,,,COMMON
840017,0,3,3,0,2,0,DnD,equipment,Bottle,Red,Green,,,,RARE
840018,2,2,3,1,2,1,Kamigawa,creature,elf,Black,,,,,UNCOMMON
840019,0,3,3,1,3,1,Strixhaven,equipment,Ring,Black,Blue,,,,UNCOMMON
840020,1,3,2,0,1,3,Innistrad,equipment,Boots,Black,,,,,MYTHIC RARE
840021,2,3,2,0,0,3,Kamigawa,creature,boar,Red,Blue,,,,UNCOMMON
840022,0,3,3,0,1,1,DnD,equipment,Bottle,Red,Green,,,,MYTHIC RARE
840023,0,0,2,3,1,3,Innistrad,equipment,Bottle,Red,Blue,,,,COMMON
840024,2,1,0,3,0,3,Kamigawa,equipment,Bottle,Black,Blue,,,,UNCOMMON
840025,2,2,3,0,1,3,DnD,creature,dwarf,White,,,,,UNCOMMON
840026,3,3,0,0,3,1,DnD,equipment,Ring,Green,White,,,,RARE
840027,3,2,2,3,2,1,Innistrad,creature,zombie,Black,Blue,,,,RARE
840028,2,3,3,1,2,2,Kamigawa,equipment,Talisman,Black,Red,Green,,,COMMON
840029,0,2,2,2,3,3,Innistrad,creature,boar,Black,Green,,,,COMMON
840030,1,3,2,2,3,0,Ravnica,equipment,Ring,Green,White,,,,UNCOMMON
840031,2,0,2,2,3,1,Strixhaven,creature,dragon,Green,Black,,,,COMMON
840032,1,1,1,0,0,0,Strixhaven,creature,zombie,White,,,,,UNCOMMON
840033,3,2,0,0,0,3,Innistrad,equipment,Ring,Black,,,,,RARE
840034,0,0,3,1,0,2,Innistrad,creature,elf,Black,,,,,COMMON
840035,1,3,0,3,3,0,Strixhaven,creature,zombie,White,Black,,,,UNCOMMON
840036,3,2,3,1,1,3,Kamigawa,equipment,Bottle,Green,Black,Red,Blue,,UNCOMMON
840037,2,2,0,3,1,2,Ravnica,equipment,Boots,White,,,,,RARE
840038,0,3,1,3,0,0,Innistrad,equipment,Ring,White,Red,,,,COMMON
840039,2,3,0,2,2,2,DnD,equipment,Talisman,Black,White,Blue,,,MYTHIC RARE
840040,3,2,2,1,2,2,DnD,equipment,Bottle,Green,,,,,MYTHIC RARE
840041,3,2,0,0,1,0,DnD,equipment,Ring,Red,,,,,COMMON
840042,0,1,2,1,1,2,DnD,creature,dwarf,Blue,White,Black,,,COMMON
840043,0,2,1,1,2,0,Innistrad,creature,elf,Green,Blue,,,,MYTHIC RARE
840044,3,3,3,1,3,1,Ravnica,creature,dwarf,Red,,,,,MYTHIC RARE
840045,0,0,3,3,0,2,Kaldheim,creature,dwarf,Red,Green,White,,,COMMON
840046,2,2,3,0,3,1,DnD,equipment,Sword,Black,,,,,COMMON
840047,1,2,2,3,1,3,Innistrad,equipment,Boots,White,Green,Black,,,UNCOMMON
840048,2,3,3,3,2,3,Innistrad,creature,dragon,Red,Green,,,,UNCOMMON
840049,1,1,3,2,3,0,Strixhaven,equipment,Ring,Black,Blue,Green,White,,MYTHIC RARE
840050,2,2,1,2,2,2,DnD,creature,zombie,Green,Blue,,,,COMMON
840051,0,0,0,2,2,3,DnD,equipment,Talisman,Red,Black,White,Green,,RARE
840052,3,0,0,1,0,3,Kamigawa,equipment,Sword,Green,Blue,,,,COMMON
840053,0,3,0,0,2,3,Kaldheim,creature,boar,White,Red,,,,UNCOMMON
840054,1,3,0,3,0,1,DnD,equipment,Boots,White,Blue,,,,COMMON
840055,3,0,1,2,1,3,Kaldheim,creature,dwarf,Blue,Black,Red,,,RARE
840056,2,3,1,3,3,1,Strixhaven,creature,human,Red,Green,,,,RARE
840057,0,3,3,1,0,1,Ravnica,creature,dwarf,Red,Blue,,,,RARE
840058,3,1,0,2,2,2,Strixhaven,creature,dwarf,Red,,,,,COMMON
840059,3,2,2,3,3,1,Kaldheim,creature,zombie,Green,,,,,MYTHIC RARE
840060,3,1,1,1,0,1,Kamigawa,equipment,Ring,White,,,,,UNCOMMON
840061,0,0,2,1,2,2,Ravnica,creature,dwarf,White,Black,Red,Blue,,UNCOMMON
840062,3,2,0,3,0,3,Strixhaven,creature,zombie,Blue,Black,,,,UNCOMMON
840063,1,1,1,3,1,0,DnD,creature,zombie,Red,,,,,COMMON
840064,3,2,1,3,0,0,Ravnica,creature,dwarf,Green,Blue,Black,,,UNCOMMON
840065,1,3,0,1,0,1,Kamigawa,equipment,Talisman,Blue,Green,,,,COMMON
840066,0,2,1,0,0,1,DnD,creature,elf,Blue,Black,Red,White,,MYTHIC RARE
840067,2,2,3,3,1,3,Innistrad,equipment,Talisman,Green,Red,Black,,,UNCOMMON
840068,1,3,2,3,3,3,Innistrad,equipment,Talisman,White,Red,Black,Green,,UNCOMMON
840069,1,1,0,1,3,2,Innistrad,creature,dragon,Red,Black,White,Green,,RARE
840070,3,0,1,3,1,1,Kamigawa,equipment,Ring,Blue,Black,,,,RARE
840071,3,1,0,2,2,2,Kamigawa,creature,dragon,Black,,,,,UNCOMMON
840072,1,3,3,2,2,2,Kaldheim,equipment,Ring,Red,Blue,,,,UNCOMMON
840073,2,0,2,1,2,3,Kaldheim,equipment,Boots,Blue,White,,,,MYTHIC RARE
840074,3,3,1,2,3,2,Kaldheim,creature,boar,Black,Blue,,,,COMMON
840075,0,1,3,2,1,2,Innistrad,equipment,Sword,Green,Black,,,,UNCOMMON
840076,0,2,2,3,2,2,DnD,creature,dwarf,Green,Red,,,,UNCOMMON
840077,2,3,3,2,1,1,DnD,equipment,Boots,Black,Blue,,,,RARE
840078,1,2,0,1,2,3,Innistrad,equipment,Talisman,Green,Black,Red,Blue,,UNCOMMON
840079,1,0,0,2,2,0,Strixhaven,creature,zombie,Blue,Black,,,,COMMON
840080,2,3,1,3,0,1,Ravnica,creature,dragon,Red,White,Black,,,MYTHIC RARE
