1762000,0,3,2,3,1,2,Kamigawa,creature,dwarf,Blue,,,,,UNCOMMON
1762001,3,1,3,2,1,3,Innistrad,equipment,Boots,Green,Red,Blue,,,UNCOMMON
1762002,2,3,0,2,2,0,Innistrad,equipment,Talisman,Red,Blue,,,,UNCOMMON
1762003,0,1,3,1,3,3,Kamigawa,creature,elf,White,Blue,Red,,,MYTHIC RARE
1762004,0,3,3,2,1,2,Ravnica,equipment,Sword,Blue,,,,,UNCOMMON
1762005,1,0,2,1,1,1,Innistrad,creature,dwarf,Red,,,,,RARE
1762006,0,2,1,3,3,2,DnD,equipment,Talisman,Red,Blue,,,,RARE
1762007,2,0,2,0,3,1,DnD,creature,boar,White,Black,,,,MYTHIC RARE
1762008,3,2,0,3,2,2,Kamigawa,creature,zombie,Green,Red,,,,MYTHIC RARE
1762009,1,3,1,3,0,1,Kamigawa,creature,human,Black,Red,Green,,,MYTHIC RARE
1762010,2,0,1,0,2,1,Kamigawa,creature,human,White,Blue,,,,UNCOMMON
1762011,2,3,0,0,0,0,Ravnica,equipment,Ring,Black,White,,,,RARE
1762012,3,0,1,3,3,3,Strixhaven,creature,zombie,White,Green,,,,MYTHIC RARE
1762013,0,3,0,2,1,0,Kaldheim,equipment,Boots,Black,,,,,RARE
1762014,2,1,1,2,1,0,Strixhaven,equipment,Bottle,Black,,,,,RARE
1762015,2,2,3,0,3,3,Strixhaven,equipment,Bottle,Black,Green,Blue,,,MYTHIC RARE
1762016,1,1,2,3,3,3,Ravnica,creature,boar,Black,White,Green,,,RARE
1762017,3,3,1,2,2,0,Kaldheim,creature,elf,White,Green,Red,,,COMMON
1762018,0,1,1,1,0,0,Strixhaven,creature,dwarf,Green,White,Blue,,,MYTHIC RARE
1762019,0,2,3,2,2,0,Innistrad,creature,zombie,Red,Green,,,,COMMON
1762020,0,0,2,3,2,3,Strixhaven,creature,human,Green,Black,Blue,Red,,RARE
1762021,1,1,0,2,1,1,Ravnica,equipment,Talisman,Red,Black,,,,MYTHIC RARE
1762022,1,0,0,2,3,0,DnD,equipment,Bottle,Red,Blue,,,,COMMON
1762023,0,3,0,0,0,0,Strixhaven,equipment,Talisman,Black,,,,,RARE
1762024,1,2,0,2,0,2,Kaldheim,creature,dwarf,Blue,,,,,UNCOMMON
1762025,3,1,2,3,2,2,DnD,creature,dwarf,Green,,,,,COMMON
1762026,1,3,2,1,0,0,DnD,creature,elf,Red,White,,,,RARE
1762027,0,3,2,1,3,2,Innistrad,creature,human,White,Red,,,,MYTHIC RARE
1762028,2,0,2,1,3,2,Innistrad,creature,elf,Red,Black,,,,COMMON
1762029,2,1,3,2,3,2,DnD,creature,human,Red,Green,White,,,RARE
1762030,1,0,2,1,2,0,DnD,creature,boar,Black,Blue,Green,,,UNCOMMON
1762031,1,0,0,1,2,2,Kamigawa,equipment,Talisman,Black,Green,Red,,,RARE
1762032,0,1,0,3,0,1,DnD,equipment,Boots,Green,White,Black,Red,,RARE
1762033,3,2,2,0,3,1,Kaldheim,creature,boar,Blue,Red,Green,,,COMMON
1762034,0,0,2,0,1,1,Kaldheim,creature,human,White,,,,,RARE
1762035,1,1,3,3,1,2,Kamigawa,equipment,Bottle,White,,,,,UNCOMMON
1762036,0,0,1,1,1,1,Innistrad,equipment,Boots,White,Black,,,,RARE
1762037,2,1,3,3,2,3,Strixhaven,equipment,Boots,Red,White,,,,MYTHIC RARE
1762038,3,3,3,1,2,2,Kaldheim,creature,boar,Green,,,,,UNCOMMON
1762039,3,0,0,0,1,3,Kamigawa,equipment,Sword,Blue,,,,,UNCOMMON
1762040,1,1,0,3,1,0,DnD,creature,human,Red,Green,Black,,,UNCOMMON
1762041,0,0,3,2,2,2,Innistrad,equipment,Talisman,Blue,White,Black,,,COMMON
1762042,3,1,3,0,1,2,Innistrad,equipment,Ring,Green,Blue,,,,COMMON
1762043,2,0,1,0,1,3,Innistrad,equipment,Talisman,Green,Red,Blue,,,RARE
1762044,3,1,2,2,2,1,Kaldheim,creature,dwarf,Green,Blue,White,Black,,MYTHIC RARE
1762045,0,0,0,1,3,0,Kamigawa,creature,human,Blue,Black,White,Red,,UNCOMMON
1762046,0,2,3,3,2,2,DnD,equipment,Sword,White,Black,Blue,,,UNCOMMON
1762047,2,2,0,3,0,2,DnD,creature,elf,Green,Blue,Black,,,UNCOMMON
1762048,3,2,2,0,1,1,Innistrad,creature,zombie,Green,,,,,COMMON
1762049,0,0,3,2,2,1,DnD,creature,dwarf,Blue,,,,,MYTHIC RARE
1762050,2,3,1,2,2,1,Strixhaven,creature,elf,Red,Black,White,,,MYTHIC RARE
1762051,2,0,3,0,3,0,DnD,creature,zombie,Green,Red,Blue,,,RARE
1762052,2,0,1,3,1,0,Strixhaven,equipment,Boots,Blue,Red,,,,UNCOMMON
1762053,2,2,2,2,3,0,DnD,equipment,Sword,White,Red,Green,,,MYTHIC RARE
1762054,1,0,1,1,1,1,Ravnica,creature,boar,Red,White,Black,Green,,UNCOMMON
1762055,2,3,2,1,1,0,Kamigawa,creature,human,Blue,,,,,COMMON
1762056,0,2,1,0,1,1,Kamigawa,creature,dwarf,White,Green,Red,,,UNCOMMON
1762057,1,1,1,0,3,1,DnD,equipment,Bottle,White,Green,Blue,,,RARE
1762058,3,0,1,0,1,1,Strixhaven,equipment,Ring,Red,White,Green,Blue,,COMMON
1762059,2,2,0,2,2,3,DnD,equipment,Boots,Black,Red,,,,COMMON
1762060,0,0,3,1,1,1,Strixhaven,creature,elf,Blue,Black,Red,,,MYTHIC RARE
1762061,1,0,3,2,3,2,Strixhaven,equipment,Talisman,Black,,,,,UNCOMMON
1762062,0,2,2,1,0,3,Kamigawa,creature,dragon,White,Green,,,,COMMON
1762063,0,1,2,1,3,0,Innistrad,equipment,Talisman,Black,,,,,UNCOMMON
1762064,3,3,0,3,0,2,Ravnica,equipment,Bottle,Black,,,,,COMMON
1762065,1,3,1,2,1,1,Strixhaven,equipment,Ring,Black,Green,,,,RARE
1762066,3,1,2,2,3,0,Kamigawa,equipment,Ring,White,Blue,Black,Green,,MYTHIC RARE
1762067,0,0,3,0,2,0,Ravnica,equipment,Talisman,Red,,,,,COMMON
1762068,0,1,0,1,0,1,Ravnica,equipment,Boots,White,Black,Blue,Red,,MYTHIC RARE
1762069,1,2,0,3,2,3,Kamigawa,equipment,Ring,Black,White,Red,Blue,,MYTHIC RARE
1762070,2,3,1,0,2,3,Ravnica,creature,boar,Green,White,,,,UNCOMMON
1762071,2,3,1,2,2,3,Ravnica,creature,zombie,Red,,,,,COMMON
1762072,2,3,3,2,3,1,DnD,creature,dwarf,Red,Blue,Green,,,COMMON
1762073,0,2,1,0,0,1,Strixhaven,creature,dragon,Red,Black,,,,RARE
1762074,3,0,0,0,2,0,Strixhaven,equipment,Boots,Black,Red,White,,,RARE
1762075,0,0,0,2,1,2,Kamigawa,creature,dwarf,Red,White,,,,RARE
1762076,2,3,0,3,0,3,Innistrad,creature,zombie,Green,Black,Blue,White,,MYTHIC RARE
1762077,0,3,3,2,2,3,Ravnica,creature,zombie,Black,White,,,,RARE
1762078,1,2,1,1,0,0,Kamigawa,equipment,Boots,Blue,Red,,,,MYTHIC RARE
1762079,3,3,2,1,3,2,Strixhaven,creature,dwarf,Black,White,,,,RARE
1762080,1,0,0,3,0,1,DnD,equipment,Sword,Green,White,Blue,,,COMMON
1762081,0,0,3,3,0,0,Ravnica,creature,dwarf,Red,Blue,Green,Black,,RARE
1762082,1,2,3,3,2,3,Kamigawa,equipment,Talisman,Black,White,Red,Blue,,MYTHIC RARE
1762083,1,0,0,2,3,2,Kamigawa,creature,human,White,Red,,,,RARE
1762084,1,0,0,1,2,3,Ravnica,equipment,Ring,Blue,Black,,,,UNCOMMON
1762085,3,1,3,1,3,1,Strixhaven,creature,dwarf,Blue,Red,White,,,RARE
1762086,2,2,2,2,0,2,Kamigawa,creature,dragon,Red,,,,,COMMON
1762087,2,2,0,1,0,1,Strixhaven,equipment,Boots,Black,Red,Green,,,MYTHIC RARE
1762088,1,1,1,1,0,0,Innistrad,creature,dragon,Blue,Green,,,,RARE
1762089,3,3,2,2,0,2,Kaldheim,creature,dwarf,White,Red,Blue,,,COMMON
1762090,2,1,3,0,3,3,Kamigawa,creature,zombie,Blue,,,,,COMMON
1762091,0,3,0,0,0,0,Ravnica,equipment,Ring,White,,,,,COMMON
1762092,0,3,3,3,2,0,Kaldheim,equipment,Boots,White,Green,Red,,,RARE
1762093,0,3,2,2,1,3,Kaldheim,equipment,Bottle,White,Blue,Green,Black,,UNCOMMON
1762094,1,2,3,3,3,0,Ravnica,creature,boar,Blue,Red,,,,UNCOMMON
1762095,3,3,0,0,0,2,Kamigawa,equipment,Talisman,Black,,,,,COMMON
1762096,0,2,2,1,2,0,Kaldheim,creature,boar,White,,,,,UNCOMMON
1762097,2,2,2,0,1,0,Ravnica,creature,boar,White,Blue,Black,,,MYTHIC RARE
1762098,2,3,0,3,2,2,Kaldheim,equipment,Bottle,Red,Black,Green,,,MYTHIC RARE
1762099,3,1,0,2,3,3,Ravnica,equipment,Ring,Blue,,,,,RARE
1762100,1,3,0,0,2,1,Strixhaven,creature,dragon,Red,White,Blue,,,UNCOMMON
1762101,2,1,0,0,1,0,Ravnica,equipment,Bottle,Blue,,,,,MYTHIC RARE
1762102,3,1,3,0,0,1,Innistrad,creature,human,Black,White,,,,RARE
1762103,3,0,1,3,3,3,Strixhaven,creature,boar,Blue,,,,,UNCOMMON
1762104,0,3,1,1,2,1,Kamigawa,equipment,Talisman,Red,Black,,,,MYTHIC RARE
1762105,0,1,1,3,1,3,Kamigawa,equipment,Talisman,Blue,Green,Red,White,,UNCOMMON
1762106,3,1,2,2,3,3,Kaldheim,equipment,Talisman,Red,,,,,COMMON
1762107,3,1,1,1,1,3,Strixhaven,equipment,Bottle,Green,Black,Blue,,,RARE
1762108,1,3,3,3,3,0,Kaldheim,equipment,Bottle,Red,Green,,,,MYTHIC RARE
1762109,0,3,3,0,3,2,Kaldheim,creature,human,Black,Blue,,,,MYTHIC RARE
1762110,3,2,1,3,2,3,DnD,creature,zombie,Green,Red,White,,,MYTHIC RARE
