1090000,1,1,2,0,2,2,Ravnica,creature,zombie,Black,Blue,Red,,,MYTHIC RARE
1090001,0,0,3,0,2,1,Innistrad,creature,zombie,Green,Blue,,,,RARE
1090002,1,2,1,0,2,0,Strixhaven,equipment,Boots,Blue,White,Red,Green,,RARE
1090003,0,1,3,2,0,2,DnD,equipment,Sword,Red,Black,,,,UNCOMMON
1090004,0,0,2,1,2,1,Innistrad,equipment,Sword,Blue,Green,,,,MYTHIC RARE
1090005,2,3,1,3,1,2,Strixhaven,equipment,Bottle,Red,White,Green,,,COMMON
1090006,2,2,3,0,0,3,Ravnica,equipment,Boots,White,Green,Black,,,COMMON
1090007,0,0,0,1,3,2,Kamigawa,creature,dwarf,Green,,,,,MYTHIC RARE
1090008,1,2,2,0,1,1,Kaldheim,equipment,Boots,Green,White,Black,,,COMMON
1090009,3,3,0,1,0,1,Strixhaven,equipment,Ring,Black,Blue,,,,RARE
1090010,0,1,0,1,1,1,Kamigawa,equipment,Ring,White,,,,,RARE
1090011,1,3,3,0,2,1,DnD,creature,boar,Black,,,,,COMMON
1090012,2,3,0,0,2,2,Kamigawa,equipment,Sword,Red,Green,Blue,,,RARE
1090013,0,2,1,1,2,2,Kaldheim,creature,dwarf,Red,Blue,,,,MYTHIC RARE
1090014,1,1,3,0,0,0,Innistrad,creature,zombie,Black,Blue,Red,White,,COMMON
1090015,2,3,2,1,2,0,Innistrad,equipment,Talisman,Green,Black,,,,MYTHIC RARE
1090016,1,1,2,1,2,1,Kamigawa,equipment,Ring,Green,Blue,Black,,,RARE
1090017,2,2,3,2,2,1,Strixhaven,equipment,Sword,Green,,,,,UNCOMMON
1090018,1,2,0,1,2,2,Kamigawa,creature,elf,Green,Red,Blue,,,RARE
1090019,0,1,3,2,1,1,Ravnica,creature,boar,Blue,Green,,,,COMMON
1090020,3,3,2,1,2,3,Innistrad,equipment,Talisman,Blue,White,Black,,,MYTHIC RARE
1090021,0,2,2,0,2,1,Strixhaven,equipment,Bottle,White,Black,,,,MYTHIC RARE
1090022,0,3,1,0,1,3,Kamigawa,creature,zombie,White,Blue,Green,,,UNCOMMON
1090023,3,2,0,1,3,0,Kaldheim,equipment,Talisman,Red,,,,,MYTHIC RARE
1090024,1,1,3,3,1,2,DnD,creature,human,Black,White,,,,RARE
1090025,1,3,1,1,3,1,Innistrad,equipment,Boots,Blue,Red,,,,MYTHIC RARE
1090026,1,1,3,1,1,1,Strixhaven,equipment,Bottle,Red,Black,White,,,MYTHIC RARE
1090027,0,3,3,3,0,1,Strixhaven,equipment,Talisman,White,,,,,MYTHIC RARE
1090028,3,0,0,1,0,0,Ravnica,creature,boar,Red,Blue,,,,UNCOMMON
1090029,2,0,0,2,0,3,Kamigawa,creature,zombie,Green,Black,,,,COMMON
1090030,1,2,2,2,2,2,Strixhaven,creature,dwarf,Blue,Red,Green,,,MYTHIC RARE
1090031,0,0,3,3,0,0,Strixhaven,creature,human,Red,White,Black,,,MYTHIC RARE
1090032,1,2,0,3,2,0,Kaldheim,equipment,Ring,Blue,Black,Green,,,MYTHIC RARE
1090033,1,1,1,0,0,2,Ravnica,equipment,Bottle,Red,,,,,RARE
1090034,1,0,2,2,1,3,Strixhaven,creature,human,Black,,,,,UNCOMMON
1090035,3,1,3,0,2,0,Ravnica,equipment,Ring,Blue,Black,,,,UNCOMMON
1090036,1,2,0,3,3,2,DnD,creature,dragon,Blue,Green,Red,,,UNCOMMON
1090037,2,3,3,0,3,2,Kamigawa,creature,dwarf,Green,,,,,UNCOMMON
1090038,2,1,3,3,0,1,DnD,creature,dragon,Green,Red,Black,,,MYTHIC RARE
1090039,0,3,3,2,0,3,Ravnica,creature,human,White,Blue,Green,Black,,COMMON
1090040,0,3,2,1,1,2,DnD,creature,dragon,Blue,Black,Red,White,,COMMON
1090041,1,1,1,1,1,1,DnD,equipment,Ring,Blue,,,,,COMMON
1090042,2,1,0,2,3,2,DnD,equipment,Talisman,Red,,,,,UNCOMMON
1090043,0,0,2,1,0,2,Innistrad,equipment,Bottle,White,Blue,Black,,,UNCOMMON
1090044,1,1,0,1,3,3,Innistrad,equipment,Ring,Black,Red,Blue,,,COMMON
1090045,3,2,2,1,0,2,Kamigawa,equipment,Boots,White,Red,,,,COMMON
1090046,3,3,0,1,1,2,Kaldheim,creature,human,Green,Black,,,,RARE
1090047,2,1,0,2,3,2,Kaldheim,equipment,Talisman,Black,,,,,UNCOMMON
1090048,3,0,0,2,3,1,Kamigawa,equipment,Boots,Blue,,,,,UNCOMMON
1090049,0,1,2,0,3,3,Ravnica,equipment,Sword,White,,,,,MYTHIC RARE
1090050,0,0,2,1,1,2,Innistrad,creature,dragon,White,Blue,,,,RARE
1090051,0,3,3,2,2,2,Innistrad,creature,elf,White,Green,Red,,,COMMON
1090052,2,3,0,3,0,2,Kaldheim,equipment,Talisman,White,Red,Green,,,MYTHIC RARE
1090053,1,1,3,1,0,1,Ravnica,creature,dragon,Green,,,,,MYTHIC RARE
1090054,0,0,3,0,1,1,Kaldheim,equipment,Ring,Black,Red,,,,COMMON
1090055,2,1,3,1,3,0,Kamigawa,creature,dragon,White,,,,,COMMON
1090056,2,3,1,2,2,0,Strixhaven,creature,elf,Red,Blue,Black,,,COMMON
1090057,2,1,0,1,0,1,Ravnica,creature,dwarf,Red,,,,,UNCOMMON
1090058,2,0,0,0,3,2,Strixhaven,equipment,Bottle,Green,White,Red,,,COMMON
1090059,0,0,2,3,3,2,Strixhaven,creature,dwarf,Green,White,Red,,,UNCOMMON
1090060,1,2,2,3,0,0,DnD,creature,dwarf,Green,,,,,RARE
1090061,1,3,3,3,1,2,Kaldheim,creature,elf,Black,Red,,,,MYTHIC RARE
1090062,2,2,3,1,2,1,Innistrad,equipment,Boots,Blue,Red,,,,UNCOMMON
1090063,2,3,2,0,2,1,DnD,creature,boar,Blue,Green,Black,,,RARE
1090064,0,2,1,3,0,0,DnD,creature,dragon,Blue,,,,,UNCOMMON
1090065,3,1,2,0,2,3,Strixhaven,equipment,Sword,Red,Black,,,,UNCOMMON
1090066,3,2,1,2,0,2,Kamigawa,equipment,Bottle,Blue,White,,,,MYTHIC RARE
1090067,0,1,1,1,2,1,DnD,equipment,Bottle,White,Red,,,,COMMON
1090068,2,1,1,2,2,0,Kamigawa,creature,zombie,White,Blue,,,,MYTHIC RARE
1090069,1,0,1,0,0,1,Strixhaven,creature,dwarf,White,,,,,MYTHIC RARE
1090070,0,1,3,3,1,3,Innistrad,equipment,Sword,Blue,,,,,MYTHIC RARE
1090071,3,0,3,1,3,3,Ravnica,creature,boar,Blue,Black,White,Green,,COMMON
