198000,1,0,1,2,1,3,Strixhaven,equipment,Boots,Green,Red,White,,,RARE
198001,1,0,2,1,1,1,Kaldheim,equipment,Ring,White,Black,Blue,,,RARE
198002,1,1,0,0,3,0,Kaldheim,equipment,Ring,Black,Green,Red,,,MYTHIC RARE
198003,2,2,2,3,0,3,Innistrad,equipment,Sword,Red,Black,White,,,UNCOMMON
198004,3,0,0,2,1,3,DnD,creature,boar,Red,Blue,Black,,,RARE
198005,2,3,0,2,0,2,Innistrad,creature,human,Blue,Red,White,Black,,UNCOMMON
198006,0,0,3,2,1,0,Kamigawa,creature,boar,Blue,,,,,COMMON
198007,3,3,2,0,1,0,Ravnica,creature,dragon,Black,,,,,UNCOMMON
198008,1,3,1,3,1,3,DnD,creature,human,Blue,White,,,,UNCOMMON
198009,0,0,1,0,0,1,Innistrad,equipment,Talisman,Red,Green,,,,MYTHIC RARE
198010,3,3,3,2,3,0,Kamigawa,equipment,Ring,Red,Green,Blue,White,,COMMON
198011,3,1,0,0,3,2,Kamigawa,creature,elf,Red,,,,,RARE
198012,2,2,3,2,1,1,DnD,equipment,Bottle,Green,White,,,,COMMON
198013,0,0,3,3,1,3,Ravnica,equipment,Boots,Green,Black,Blue,,,MYTHIC RARE
198014,3,2,2,1,1,2,Ravnica,creature,boar,White,Red,Black,,,COMMON
198015,3,3,2,0,3,1,Kamigawa,creature,dwarf,Black,Green,Blue,White,,UNCOMMON
198016,1,2,2,2,3,0,DnD,equipment,Talisman,White,Blue,Red,,,COMMON
198017,2,2,3,1,0,1,Kaldheim,creature,elf,Black,Blue,Red,Green,,COMMON
198018,2,1,1,1,0,3,Kaldheim,creature,human,Green,,,,,MYTHIC RARE
198019,1,3,0,0,3,3,Kamigawa,creature,zombie,Green,Red,Black,Blue,,RARE
198020,1,2,0,1,1,3,DnD,creature,human,Black,,,,,UNCOMMON
198021,1,0,2,2,0,1,Kaldheim,equipment,Boots,Blue,,,,,RARE
198022,2,3,2,0,3,1,DnD,creature,dwarf,Green,Red,Black,Blue,,COMMON
198023,1,0,1,0,1,1,Ravnica,equipment,Bottle,White,,,,,UNCOMMON
198024,2,2,2,0,2,1,Kaldheim,equipment,Boots,Red,Blue,Black,,,MYTHIC RARE
