1706000,3,2,3,3,0,1,DnD,creature,dwarf,White,,,,,UNCOMMON
1706001,2,3,3,1,0,2,Kamigawa,equipment,Sword,Black,White,Red,,,MYTHIC RARE
1706002,3,0,2,3,2,2,Strixhaven,creature,dwarf,Green,White,Red,,,COMMON
1706003,3,1,1,0,3,3,Innistrad,equipment,Bottle,Blue,,,,,UNCOMMON
1706004,1,2,1,3,0,3,Innistrad,creature,human,Black,,,,,MYTHIC RARE
1706005,0,2,3,3,2,1,Innistrad,creature,dragon,Green,Red,Blue,,,UNCOMMON
1706006,3,3,1,3,3,2,Ravnica,equipment,Talisman,Blue,Red,White,,,MYTHIC RARE
1706007,2,1,2,0,0,0,Kaldheim,equipment,Bottle,Black,Blue,,,,RARE
1706008,1,1,3,2,2,1,Ravnica,equipment,Ring,White,Red,,,,UNCOMMON
1706009,0,0,2,3,2,0,Ravnica,creature,dragon,Green,,,,,COMMON
1706010,3,2,0,1,1,1,Strixhaven,equipment,Sword,Blue,White,Black,Red,,RARE
1706011,3,3,3,1,3,3,Innistrad,equipment,Talisman,Green,,,,,MYTHIC RARE
1706012,2,1,3,2,1,1,Strixhaven,equipment,Sword,White,,,,,COMMON
1706013,0,3,1,3,2,1,DnD,equipment,Sword,Green,Black,Blue,,,COMMON
1706014,2,2,2,2,3,0,Kaldheim,equipment,Sword,Black,Green,Blue,,,RARE
1706015,2,0,0,1,2,3,Innistrad,equipment,Talisman,White,,,,,RARE
1706016,3,2,0,1,1,3,DnD,creature,boar,Blue,Green,Red,,,UNCOMMON
1706017,1,1,0,2,3,3,Strixhaven,equipment,Boots,Black,White,Green,,,COMMON
1706018,2,3,2,3,3,0,DnD,equipment,Boots,Red,,,,,UNCOMMON
1706019,3,1,2,2,0,0,DnD,equipment,Talisman,Blue,Red,White,,,UNCOMMON
1706020,1,0,3,1,2,0,Strixhaven,equipment,Bottle,Black,Blue,Green,,,RARE
1706021,2,1,2,1,1,2,Innistrad,equipment,Talisman,Green,Black,,,,COMMON
1706022,2,1,3,0,3,2,Innistrad,equipment,Talisman,Green,Blue,Red,,,COMMON
1706023,2,0,3,1,3,1,Kaldheim,equipment,Talisman,White,Red,,,,UNCOMMON
1706024,1,1,1,2,3,2,Innistrad,equipment,Sword,White,Green,,,,RARE
1706025,1,2,2,1,2,1,Kaldheim,creature,human,Green,Blue,Black,,,RARE
